IATA,IACO,name,city,province,state,country,wiki,lat,lng
KPC,PAPC,Port Clarence Coast Guard Station,Port Clarence,, Alaska, United States,http://en.wikipedia.org/wiki/Port_Clarence_Coast_Guard_Station#,65.2537,-166.8585
TLA,PATE,Teller Airport (FAA: TER),Teller,, Alaska, United States,http://en.wikipedia.org/wiki/Teller_Airport#,65.2404,-166.3393
YWJ,CYWJ,Deline Airport,Deline,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Deline_Airport#,65.2106,-123.4358
TAL,PATA,Ralph M. Calhoun Memorial Airport,Tanana,, Alaska, United States,http://en.wikipedia.org/wiki/Ralph_M._Calhoun_Memorial_Airport#,65.1743,-152.1093
MNT,,Minto Al Wright Airport (FAA: 51Z),Minto,, Alaska, United States,http://en.wikipedia.org/wiki/Minto_Al_Wright_Airport#,65.1437,-149.37
PEX,UUYP,Pechora Airport,Pechora,, Komi Republic, Russia,http://en.wikipedia.org/wiki/Pechora_Airport#,65.1217,57.13
CSH,ULAS,Solovki Airport,Solovetsky Islands,,, Russia,http://en.wikipedia.org/wiki/Solovki_Airport#,65.05,35.6667
MLY,PAML,Manley Hot Springs Airport,Manley Hot Springs,, Alaska, United States,http://en.wikipedia.org/wiki/Manley_Hot_Springs_Airport#,64.9976,-150.6441
KKA,PAKK,Koyuk Alfred Adams Airport,Koyuk,, Alaska, United States,http://en.wikipedia.org/wiki/Koyuk_Alfred_Adams_Airport#,64.9395,-161.1543
OUL,EFOU,Oulu Airport,Oulu,,, Finland,http://en.wikipedia.org/wiki/Oulu_Airport#,64.9292,25.3556
ZFN,CZFN,Tulita Airport (Fort Norman Airport),Tulita,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Tulita_Airport#,64.917,-125.567
LDG,ULAL,Leshukonskoye Airport,Leshukonskoye,,, Russia,http://en.wikipedia.org/wiki/Leshukonskoye_Airport#,64.9,45.7667
KYU,PFKU,Koyukuk Airport,Koyukuk,, Alaska, United States,http://en.wikipedia.org/wiki/Koyukuk_Airport#,64.8758,-157.7304
RVK,ENRM,"Rørvik Airport, Ryum",Rørvik,,, Norway,"http://en.wikipedia.org/wiki/R%C3%B8rvik_Airport,_Ryum#",64.85,11.233
FBK,PAFB,Wainwright Army Airfield,Fairbanks / Fort Wainwright,, Alaska, United States,http://en.wikipedia.org/wiki/Wainwright_Army_Airfield#,64.8365,-147.6168
FAI,PAFA,Fairbanks International Airport,Fairbanks,, Alaska, United States,http://en.wikipedia.org/wiki/Fairbanks_International_Airport#,64.8137,-147.8597
EAA,PAEG,Eagle Airport,Eagle,, Alaska, United States,http://en.wikipedia.org/wiki/Eagle_Airport#,64.7781,-141.1496
GAL,PAGA,Edward G. Pitka Sr. Airport,Galena,, Alaska, United States,http://en.wikipedia.org/wiki/Edward_G._Pitka_Sr._Airport#,64.7362,-156.9373
DYR,UHMA,Ugolny Airport,Anadyr,,, Russia,http://en.wikipedia.org/wiki/Ugolny_Airport#,64.735,177.7383
NUL,PANU,Nulato Airport,Nulato,, Alaska, United States,http://en.wikipedia.org/wiki/Nulato_Airport#,64.7293,-158.0742
RBY,PARY,Ruby Airport,Ruby,, Alaska, United States,http://en.wikipedia.org/wiki/Ruby_Airport#,64.7272,-155.4699
WMO,PAWM,White Mountain Airport,White Mountain,, Alaska, United States,http://en.wikipedia.org/wiki/White_Mountain_Airport#,64.6892,-163.4127
EIL,PAEI,Eielson Air Force Base,Fairbanks,, Alaska, United States,http://en.wikipedia.org/wiki/Eielson_Air_Force_Base#,64.6657,-147.1015
SFT,ESNS,Skellefteå Airport,Skellefteå,, Skellefteå, Sweden,http://en.wikipedia.org/wiki/Skellefte%C3%A5_Airport#,64.6247,21.0769
ELI,PFEL,Elim Airport,Elim,, Alaska, United States,http://en.wikipedia.org/wiki/Elim_Airport#,64.615,-162.2705
ARH,ULAA,Talagi Airport,Arkhangelsk,,, Russia,http://en.wikipedia.org/wiki/Talagi_Airport#,64.6,40.7183
VHM,ESNV,Vilhelmina Airport,Vilhelmina,,, Sweden,http://en.wikipedia.org/wiki/Vilhelmina_Airport#,64.5981,16.8397
GLV,PAGL,Golovin Airport,Golovin,, Alaska, United States,http://en.wikipedia.org/wiki/Golovin_Airport#,64.5505,-163.0072
LYC,ESNL,Lycksele Airport,Lycksele,,, Sweden,http://en.wikipedia.org/wiki/Lycksele_Airport#,64.5475,18.7178
ENN,PANN,Nenana Municipal Airport,Nenana,, Alaska, United States,http://en.wikipedia.org/wiki/Nenana_Municipal_Airport#,64.5473,-149.074
OME,PAOM,Nome Airport,Nome,, Alaska, United States,http://en.wikipedia.org/wiki/Nome_Airport#,64.5122,-165.4452
OSY,ENNM,"Namsos Airport, Høknesøra",Namsos,,, Norway,"http://en.wikipedia.org/wiki/Namsos_Airport,_H%C3%B8knes%C3%B8ra#",64.4722,11.5786
PVS,UHMD,Provideniya Bay Airport,Provideniya,, Chukotka, Russia,http://en.wikipedia.org/wiki/Provideniya_Bay_Airport#,64.3783,-173.2467
SKK,PFSH,Shaktoolik Airport (FAA: 2C7),Shaktoolik,, Alaska, United States,http://en.wikipedia.org/wiki/Shaktoolik_Airport#,64.3711,-161.224
KAL,PAKV,Kaltag Airport,Kaltag,, Alaska, United States,http://en.wikipedia.org/wiki/Kaltag_Airport#,64.319,-158.7413
YBK,CYBK,Baker Lake Airport,Baker Lake,, Nunavut, Canada,http://en.wikipedia.org/wiki/Baker_Lake_Airport#,64.2989,-96.0778
HFN,BIHN,Hornafjörður Airport,Höfn,,, Iceland,http://en.wikipedia.org/wiki/Hornafj%C3%B6r%C3%B0ur_Airport#,64.2956,-15.2272
KAJ,EFKI,Kajaani Airport,Kajaani,,, Finland,http://en.wikipedia.org/wiki/Kajaani_Airport#,64.2842,27.6875
YTE,CYTE,Cape Dorset Airport,Cape Dorset,, Nunavut, Canada,http://en.wikipedia.org/wiki/Cape_Dorset_Airport#,64.23,-76.5267
YZS,CYZS,Coral Harbour Airport,Coral Harbour,, Nunavut, Canada,http://en.wikipedia.org/wiki/Coral_Harbour_Airport#,64.1933,-83.3594
GOH,BGGH,Nuuk Airport (Godthåb/Nuuk Airport),Nuuk,,, Greenland,http://en.wikipedia.org/wiki/Nuuk_Airport#,64.1909,-51.6781
RKV,BIRK,Reykjavík Airport,Reykjavík,,, Iceland,http://en.wikipedia.org/wiki/Reykjav%C3%ADk_Airport#,64.13,-21.9406
YRA,CYRA,Gamètì/Rae Lakes Airport,Gamèti (formerly Rae Lakes),, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Gam%C3%A8t%C3%AC/Rae_Lakes_Airport#,64.117,-117.367
CKX,,Chicken Airport,Chicken,, Alaska, United States,http://en.wikipedia.org/wiki/Chicken_Airport#,64.0713,-141.9523
YLI,EFYL,Ylivieska Airport,Ylivieska,,, Finland,http://en.wikipedia.org/wiki/Ylivieska_Airport#,64.0547,24.7253
YDA,CYDA,Dawson City Airport,Dawson City,, Yukon, Canada,http://en.wikipedia.org/wiki/Dawson_City_Airport#,64.0431,-139.1278
BIG,PABI,Allen Army Airfield (formerly Big Delta Army Airfield),Fort Greely, Delta Junction, Alaska, United States,http://en.wikipedia.org/wiki/Allen_Army_Airfield#,63.9945,-145.7216
KEF,BIKF,Keflavík International Airport,Keflavík (near Reykjavík),,, Iceland,http://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport#,63.985,-22.6056
UNK,PAUN,Unalakleet Airport,Unalakleet,, Alaska, United States,http://en.wikipedia.org/wiki/Unalakleet_Airport#,63.8884,-160.799
LMA,,Lake Minchumina Airport (FAA: MHM),Lake Minchumina,, Alaska, United States,http://en.wikipedia.org/wiki/Lake_Minchumina_Airport#,63.886,-152.3019
HKB,,Healy Lake Airport,Healy Lake,, Alaska, United States,http://en.wikipedia.org/wiki/Healy_Lake_Airport#,63.8676,-148.9688
UME,ESNU,Umeå City Airport,Umeå,,, Sweden,http://en.wikipedia.org/wiki/Ume%C3%A5_City_Airport#,63.7931,20.28
GAM,PAGM,Gambell Airport,Gambell,, Alaska, United States,http://en.wikipedia.org/wiki/Gambell_Airport#,63.7668,-171.7328
YFB,CYFB,Iqaluit Airport,Iqaluit,, Nunavut, Canada,http://en.wikipedia.org/wiki/Iqaluit_Airport#,63.7564,-68.5558
KOK,EFKK,Kokkola-Pietarsaari Airport,Kokkola / Jakobstad,,, Finland,http://en.wikipedia.org/wiki/Kokkola-Pietarsaari_Airport#,63.7203,23.1392
SVA,PASA,Savoonga Airport,Savoonga,, Alaska, United States,http://en.wikipedia.org/wiki/Savoonga_Airport#,63.6864,-170.4926
EYK,USHQ,Beloyarsk Airport,Khanty-Mansi Autonomous Okrug,,, Russia,http://en.wikipedia.org/wiki/Beloyarsk_Airport#,63.68,66.68
UCT,UUYH,Ukhta Airport,Ukhta / Sosnogorsk,, Komi Republic, Russia,http://en.wikipedia.org/wiki/Ukhta_Airport#,63.5667,53.8033
WBB,,Stebbins Airport,Stebbins,, Alaska, United States,http://en.wikipedia.org/wiki/Stebbins_Airport#,63.516,-162.278
SMK,PAMK,St. Michael Airport,St. Michael,, Alaska, United States,http://en.wikipedia.org/wiki/St._Michael_Airport#,63.4901,-162.1104
TRD,ENVA,"Trondheim Airport, Værnes",Trondheim,, Sør-Trøndelag, Norway,"http://en.wikipedia.org/wiki/Trondheim_Airport,_V%C3%A6rnes#",63.4575,10.9242
VEY,BIVM,Vestmannaeyjar Airport,Vestmannaeyjar,,, Iceland,http://en.wikipedia.org/wiki/Vestmannaeyjar_Airport#,63.425,-20.2792
OER,ESNO,Örnsköldsvik Airport,Örnsköldsvik,,, Sweden,http://en.wikipedia.org/wiki/%C3%96rnsk%C3%B6ldsvik_Airport#,63.4078,18.9925
YCS,CYCS,Chesterfield Inlet Airport,Chesterfield Inlet,, Nunavut, Canada,http://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport#,63.3469,-90.7311
TKJ,PATJ,Tok Airport,Tok,, Alaska, United States,http://en.wikipedia.org/wiki/Tok_Airport#,63.2955,-143.0061
YWY,CYWY,Wrigley Airport,Wrigley,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Wrigley_Airport#,63.2094,-123.4367
OSD,ESNZ,Åre Östersund Airport,Östersund,,, Sweden,http://en.wikipedia.org/wiki/%C3%85re_%C3%96stersund_Airport#,63.1944,14.5003
NOJ,USRO,Noyabrsk Airport,Noyabrsk,, Yamalo-Nenets Autonomous Okrug, Russia,http://en.wikipedia.org/wiki/Noyabrsk_Airport#,63.1833,75.27
YLE,CWMT,Wha Ti Airport (TC: CEM3),Lac La Martre,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Wha_Ti_Airport#,63.15,-117.267
KAU,EFKA,Kauhava Airport,Kauhava,,, Finland,http://en.wikipedia.org/wiki/Kauhava_Airport#,63.1242,23.0514
KSU,ENKB,"Kristiansund Airport, Kvernberget",Kristiansund,,, Norway,"http://en.wikipedia.org/wiki/Kristiansund_Airport,_Kvernberget#",63.1119,7.8261
KRF,ESNK,Kramfors-Sollefteå Airport,Kramfors / Sollefteå,,, Sweden,http://en.wikipedia.org/w/index.php?title=Kramfors-Sollefte%C3%A5_Airport&action=edit&redlink=1#,63.0486,17.7694
VAA,EFVA,Vaasa Airport,Vaasa,,, Finland,http://en.wikipedia.org/wiki/Vaasa_Airport#,63.0453,21.7642
KOT,PFKO,Kotlik Airport (FAA: 2A9),Kotlik,, Alaska, United States,http://en.wikipedia.org/wiki/Kotlik_Airport#,63.0306,-163.5326
NIB,PAFS,Nikolai Airport (FAA: FSP),Nikolai,, Alaska, United States,http://en.wikipedia.org/wiki/Nikolai_Airport#,63.0186,-154.3584
KUO,EFKU,Kuopio Airport,Kuopio / Siilinjärvi,,, Finland,http://en.wikipedia.org/wiki/Kuopio_Airport#,63.0086,27.7944
TCT,,Takotna Airport,Takotna,, Alaska, United States,http://en.wikipedia.org/wiki/Takotna_Airport#,62.9927,-156.0682
ORT,PAOR,Northway Airport,Northway,, Alaska, United States,http://en.wikipedia.org/wiki/Northway_Airport#,62.9613,-141.9292
MCG,PAMC,McGrath Airport,McGrath,, Alaska, United States,http://en.wikipedia.org/wiki/McGrath_Airport#,62.9528,-155.6058
TLJ,PATL,Tatalina LRRS Airport,Takotna,, Alaska, United States,http://en.wikipedia.org/wiki/Tatalina_LRRS_Airport#,62.9012,-155.9935
KGX,,Grayling Airport,Grayling,, Alaska, United States,http://en.wikipedia.org/wiki/Grayling_Airport#,62.8946,-160.0649
YLC,CYLC,Kimmirut Airport,Kimmirut,, Nunavut, Canada,http://en.wikipedia.org/wiki/Kimmirut_Airport#,62.85,-69.8833
YRT,CYRT,Rankin Inlet Airport,Rankin Inlet,, Nunavut, Canada,http://en.wikipedia.org/wiki/Rankin_Inlet_Airport#,62.8114,-92.1158
EMK,PAEM,Emmonak Airport (FAA: ENM),Emmonak,, Alaska, United States,http://en.wikipedia.org/wiki/Emmonak_Airport#,62.7861,-164.4907
MOL,ENML,"Molde Airport, Årø",Molde,,, Norway,"http://en.wikipedia.org/wiki/Molde_Airport,_%C3%85r%C3%B8#",62.7447,7.2625
SJY,EFSI,Seinäjoki Airport,Seinäjoki,,, Finland,http://en.wikipedia.org/wiki/Sein%C3%A4joki_Airport#,62.6936,22.8319
SHX,PAHX,Shageluk Airport,Shageluk,, Alaska, United States,http://en.wikipedia.org/wiki/Shageluk_Airport#,62.6923,-159.5692
AUK,,Alakanuk Airport,Alakanuk,, Alaska, United States,http://en.wikipedia.org/wiki/Alakanuk_Airport#,62.68,-164.6599
JOE,EFJO,Joensuu Airport,Joensuu,,, Finland,http://en.wikipedia.org/wiki/Joensuu_Airport#,62.6589,29.6244
ANV,PANV,Anvik Airport,Anvik,, Alaska, United States,http://en.wikipedia.org/wiki/Anvik_Airport#,62.6467,-160.1907
RRS,ENRO,Røros Airport,Røros,,, Norway,http://en.wikipedia.org/wiki/R%C3%B8ros_Airport#,62.579,11.345
AES,ENAL,"Ålesund Airport, Vigra",Aalesund,,, Norway,"http://en.wikipedia.org/wiki/%C3%85lesund_Airport,_Vigra#",62.5625,6.1197
MJZ,UERR,Mirny Airport,Mirny,, Sakha Republic, Russia,http://en.wikipedia.org/wiki/Mirny_Airport#,62.5333,114.0333
SDL,ESNN,Sundsvall-Härnösand Airport (Midlanda Airport),Sundsvall,,, Sweden,http://en.wikipedia.org/wiki/Sundsvall-H%C3%A4rn%C3%B6sand_Airport#,62.5294,17.4428
SXP,,Sheldon Point Airport,Sheldon Point,, Alaska, United States,http://en.wikipedia.org/wiki/Sheldon_Point_Airport#,62.5206,-164.8478
KHJ,EFKJ,Kauhajoki Airport,Kauhajoki,,, Finland,http://en.wikipedia.org/wiki/Kauhajoki_Airport#,62.4633,22.3911
YZF,CYZF,Yellowknife Airport,Yellowknife,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Yellowknife_Airport#,62.4628,-114.4403
YIK,CYIK,Ivujivik Airport,Ivujivik,, Québec, Canada,http://en.wikipedia.org/wiki/Ivujivik_Airport#,62.4173,-77.9253
YSG,,Lutselke/Snowdrift Airport,Lutselke (formerly Snowdrift),, Northwest Territories, Canada,http://en.wikipedia.org/w/index.php?title=Lutselke/Snowdrift_Airport&action=edit&redlink=1#,62.41,-110.6822
JYV,EFJY,Jyväskylä Airport,Jyväskylä,,, Finland,http://en.wikipedia.org/wiki/Jyv%C3%A4skyl%C3%A4_Airport#,62.4008,25.6728
TKA,PATK,Talkeetna Airport,Talkeetna,, Alaska, United States,http://en.wikipedia.org/wiki/Talkeetna_Airport#,62.3205,-150.0937
YXN,CYXN,Whale Cove Airport,Whale Cove,, Nunavut, Canada,http://en.wikipedia.org/wiki/Whale_Cove_Airport#,62.2392,-92.5972
KGP,USRK,Kogalym Airport,Kogalym,, Tyumen Oblast, Russia,http://en.wikipedia.org/wiki/Kogalym_Airport#,62.19,74.535
HCR,PAHC,Holy Cross Airport (FAA: HCA),Holy Cross,, Alaska, United States,http://en.wikipedia.org/wiki/Holy_Cross_Airport#,62.1883,-159.7749
HOV,ENOV,"Ørsta/Volda Airport, Hovden",Ørsta / Volda / Hovden,, Møre og Romsdal, Norway,"http://en.wikipedia.org/wiki/%C3%98rsta/Volda_Airport,_Hovden#",62.18,6.0743
YZG,CYZG,Salluit Airport,Salluit,, Quebec, Canada,http://en.wikipedia.org/wiki/Salluit_Airport#,62.1792,-75.6669
VRK,EFVR,Varkaus Airport,Joroinen,,, Finland,http://en.wikipedia.org/wiki/Varkaus_Airport#,62.1711,27.8686
KTQ,EFIT,Kitee Airport,Kitee,,, Finland,http://en.wikipedia.org/wiki/Kitee_Airport#,62.1661,30.0756
RAT,USNR,Raduzhny Airport,Raduzhny,, Khanty-Mansi Autonomous Okrug, Russia,http://en.wikipedia.org/wiki/Raduzhny_Airport#,62.1583,77.33
GKN,PAGK,Gulkana Airport,Gulkana,, Alaska, United States,http://en.wikipedia.org/wiki/Gulkana_Airport#,62.1549,-145.4566
NYA,USHN,Nyagan Airport,Nyagan,, Tyumen Oblast, Russia,http://en.wikipedia.org/wiki/Nyagan_Airport#,62.1406,65.3936
MOU,PAMO,Mountain Village Airport,Mountain Village,, Alaska, United States,http://en.wikipedia.org/wiki/Mountain_Village_Airport#,62.0954,-163.6821
YKS,UEEE,Yakutsk Airport,Yakutsk,, Sakha (Yakutia) Republic, Russia,http://en.wikipedia.org/wiki/Yakutsk_Airport#,62.0933,129.7717
CZN,,Chisana Airport,Chisana,, Alaska, United States,http://en.wikipedia.org/wiki/Chisana_Airport#,62.0712,-142.0484
FAE,EKVG,Vágar Airport,Sørvágur,,, Faroe Islands,http://en.wikipedia.org/wiki/V%C3%A1gar_Airport#,62.0636,-7.2772
KSM,PASM,St. Mary's Airport,St. Mary's,, Alaska, United States,http://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Alaska%29#,62.0608,-163.3018
EVG,ESND,Sveg Airport,Sveg,,, Sweden,http://en.wikipedia.org/wiki/Sveg_Airport#,62.0478,14.4242
JFR,BGPT,Paamiut Airport,Paamiut,,, Greenland,http://en.wikipedia.org/wiki/Paamiut_Airport#,61.9922,-49.6625
PQS,,Pilot Station Airport (FAA: 0AK),Pilot Station,, Alaska, United States,http://en.wikipedia.org/wiki/Pilot_Station_Airport#,61.9346,-162.8996
PES,ULPB,Besovets Airport,Petrozavodsk,,, Russia,http://en.wikipedia.org/wiki/Besovets_Airport#,61.885,34.1567
MLL,PADM,Marshall Don Hunter Sr. Airport (FAA: MDM),Marshall,, Alaska, United States,http://en.wikipedia.org/wiki/Marshall_Don_Hunter_Sr._Airport#,61.8833,-162.0667
IDB,ESUE,Idre Airport,Idre,,, Sweden,http://en.wikipedia.org/w/index.php?title=Idre_Airport&action=edit&redlink=1#,61.8697,12.6894
CKD,,Crooked Creek Airport (FAA: CJX),Crooked Creek,, Alaska, United States,http://en.wikipedia.org/wiki/Crooked_Creek_Airport#,61.8679,-158.1349
KEV,EFHA,Halli Airport,Kuorevesi,,, Finland,http://en.wikipedia.org/wiki/Halli_Airport#,61.8564,24.7892
SCM,,Scammon Bay Airport,Scammon Bay,, Alaska, United States,http://en.wikipedia.org/wiki/Scammon_Bay_Airport#,61.8453,-165.5713
SDN,ENSD,"Sandane Airport, Anda",Gloppen,, Sogn og Fjordane, Norway,"http://en.wikipedia.org/wiki/Sandane_Airport,_Anda#",61.83,6.1058
SRV,,Stony River 2 Airport,Stony River,, Alaska, United States,http://en.wikipedia.org/wiki/Stony_River_2_Airport#,61.7897,-156.5885
RDV,,Red Devil Airport,Red Devil,, Alaska, United States,http://en.wikipedia.org/wiki/Red_Devil_Airport#,61.7881,-157.3503
CZF,PACZ,Cape Romanzof Long Range Radar Station,Cape Romanzof,, Alaska, United States,http://en.wikipedia.org/wiki/Cape_Romanzof_Long_Range_Radar_Station#,61.7809,-166.0395
RSH,PARS,Russian Mission Airport,Russian Mission,, Alaska, United States,http://en.wikipedia.org/wiki/Russian_Mission_Airport#,61.7749,-161.3194
HUV,ESNH,Hudiksvall Airport,Hudiksvall,,, Sweden,http://en.wikipedia.org/w/index.php?title=Hudiksvall_Airport&action=edit&redlink=1#,61.7683,17.0806
YFS,CYFS,Fort Simpson Airport,Fort Simpson,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Fort_Simpson_Airport#,61.7602,-121.2365
SLQ,PASL,Sleetmute Airport,Sleetmute,, Alaska, United States,http://en.wikipedia.org/wiki/Sleetmute_Airport#,61.7005,-157.1659
MIK,EFMI,Mikkeli Airport,Mikkeli,,, Finland,http://en.wikipedia.org/wiki/Mikkeli_Airport#,61.6864,27.2
SCW,UUYY,Syktyvkar Airport,Syktyvkar,, Komi Republic, Russia,http://en.wikipedia.org/wiki/Syktyvkar_Airport#,61.6467,50.845
TGP,UNIP,Podkamennaya Tunguska Airport,Podkamennaya Tunguska,, Krasnoyarsk, Russia,http://en.wikipedia.org/wiki/Podkamennaya_Tunguska_Airport#,61.59,89.9733
YWB,CYKG,Wakeham Bay Airport,Kangiqsujuaq,, Quebec, Canada,http://en.wikipedia.org/wiki/Wakeham_Bay_Airport#,61.5886,-71.9294
FRO,ENFL,Florø Airport,Florø,, Sogn og Fjordane, Norway,http://en.wikipedia.org/wiki/Flor%C3%B8_Airport#,61.5836,5.0247
ANI,PANI,Aniak Airport,Aniak,, Alaska, United States,http://en.wikipedia.org/wiki/Aniak_Airport#,61.5816,-159.543
CHU,,Chuathbaluk Airport (FAA: 9A3),Chuathbaluk,, Alaska, United States,http://en.wikipedia.org/wiki/Chuathbaluk_Airport#,61.5791,-159.2156
VAK,PAVA,Chevak Airport,Chevak,, Alaska, United States,http://en.wikipedia.org/wiki/Chevak_Airport#,61.5408,-165.6009
KLG,PALG,Kalskag Airport,Kalskag,, Alaska, United States,http://en.wikipedia.org/wiki/Kalskag_Airport#,61.5363,-160.3413
HPB,PAHP,Hooper Bay Airport,Hooper Bay,, Alaska, United States,http://en.wikipedia.org/wiki/Hooper_Bay_Airport#,61.5239,-166.1466
POR,EFPO,Pori Airport,Pori,,, Finland,http://en.wikipedia.org/wiki/Pori_Airport#,61.4614,21.7978
TMP,EFTP,Tampere-Pirkkala Airport,Tampere / Pirkkala,,, Finland,http://en.wikipedia.org/wiki/Tampere-Pirkkala_Airport#,61.4153,23.5878
FDE,ENBL,"Førde Airport, Bringeland",Førde / Bringeland,,, Norway,"http://en.wikipedia.org/wiki/F%C3%B8rde_Airport,_Bringeland#",61.3911,5.7569
YDB,CYDB,Burwash Airport,Burwash Landing,, Yukon, Canada,http://en.wikipedia.org/wiki/Burwash_Airport#,61.3711,-139.0406
OVS,USHS,Sovetsky Airport,Sovetsky,, Khanty–Mansi Autonomous Okrug, Russia,http://en.wikipedia.org/wiki/Sovetsky_Airport#,61.3667,63.5667
SGC,USRR,Surgut Airport,Surgut,,, Russia,http://en.wikipedia.org/wiki/Surgut_Airport#,61.3433,73.4033
EDF,PAED,Elmendorf Air Force Base,Anchorage,, Alaska, United States,http://en.wikipedia.org/wiki/Elmendorf_Air_Force_Base#,61.2531,-149.7939
KSZ,ULKK,Kotlas Airport,Kotlas,, Arkhangelsk Oblast, Russia,http://en.wikipedia.org/wiki/Kotlas_Airport#,61.2358,46.6975
YFR,CYFR,Fort Resolution Airport,Fort Resolution,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Fort_Resolution_Airport#,61.1808,-113.6897
ANC,PANC,Ted Stevens Anchorage International Airport,Anchorage,, Alaska, United States,http://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport#,61.1744,-149.9964
UAK,BGBW,Narsarsuaq Airport,Narsarsuaq,,, Greenland,http://en.wikipedia.org/wiki/Narsarsuaq_Airport#,61.1607,-45.4257
SOG,ENSG,"Sogndal Airport, Haukåsen",Sogndal,,, Norway,"http://en.wikipedia.org/wiki/Sogndal_Airport,_Hauk%C3%A5sen#",61.1561,7.1378
VDZ,PAVD,Valdez Airport (Pioneer Field),Valdez,, Alaska, United States,http://en.wikipedia.org/wiki/Valdez_Airport#,61.1339,-146.2483
TLT,,Tuluksak Airport,Tuluksak,, Alaska, United States,http://en.wikipedia.org/wiki/Tuluksak_Airport#,61.0968,-160.9695
YEK,CYEK,Arviat Airport,Arviat,, Nunavut, Canada,http://en.wikipedia.org/wiki/Arviat_Airport#,61.0942,-94.0708
YQC,CYHA,Quaqtaq Airport,Quaqtaq,, Quebec, Canada,http://en.wikipedia.org/wiki/Quaqtaq_Airport#,61.0464,-69.6178
LPP,EFLP,Lappeenranta Airport,Lappeenranta,,, Finland,http://en.wikipedia.org/wiki/Lappeenranta_Airport#,61.0458,28.1486
HMA,USHH,Khanty-Mansiysk Airport,Khanty-Mansiysk,,, Russia,http://en.wikipedia.org/wiki/Khanty-Mansiysk_Airport#,61.0283,69.0867
VDB,ENFG,"Fagernes Airport, Leirin",Fagernes,,, Norway,"http://en.wikipedia.org/wiki/Fagernes_Airport,_Leirin#",61.0156,9.2881
QFX,,Igaliku Heliport,Igaliku,,, Greenland,http://en.wikipedia.org/wiki/Igaliku_Heliport#,60.9908,-45.4219
MXX,ESKM,Mora Airport,Mora,,, Sweden,http://en.wikipedia.org/wiki/Mora_Airport#,60.9586,14.5106
NJC,USNN,Nizhnevartovsk Airport,Nizhnevartovsk,,, Russia,http://en.wikipedia.org/wiki/Nizhnevartovsk_Airport#,60.9483,76.4817
WWT,PAEW,Newtok Airport (FAA: EWU),Newtok,, Alaska, United States,http://en.wikipedia.org/wiki/Newtok_Airport#,60.9391,-164.6413
JNS,BGNS,Narsaq Heliport,Narsaq,,, Greenland,http://en.wikipedia.org/wiki/Narsaq_Heliport#,60.9167,-46.0586
KKI,,Akiachak Seaplane Base,Akiachak,, Alaska, United States,http://en.wikipedia.org/w/index.php?title=Akiachak_Seaplane_Base&action=edit&redlink=1#,60.9079,-161.4351
NUP,,Nunapitchuk Airport (FAA: 16A),Nunapitchuk,, Alaska, United States,http://en.wikipedia.org/wiki/Nunapitchuk_Airport#,60.9058,-162.4391
AKI,PFAK,Akiak Airport,Akiak,, Alaska, United States,http://en.wikipedia.org/wiki/Akiak_Airport#,60.9029,-161.2306
UTI,EFUT,Utti Airport,Utti / Valkeala,,, Finland,http://en.wikipedia.org/wiki/Utti_Airport#,60.8964,26.9381
KUK,PFKA,Kasigluk Airport (FAA: Z09),Kasigluk,, Alaska, United States,http://en.wikipedia.org/wiki/Kasigluk_Airport#,60.8733,-162.5243
ATT,,Atmautluak Airport (FAA: 4A2),Atmautluak,, Alaska, United States,http://en.wikipedia.org/wiki/Atmautluak_Airport#,60.8667,-162.2731
YHY,CYHY,Hay River/Merlyn Carter Airport,Hay River,, Northwest Territories, Canada,http://en.wikipedia.org/wiki/Hay_River/Merlyn_Carter_Airport#,60.8397,-115.7764
AKV,CYKO,Akulivik Airport,Akulivik,, Quebec, Canada,http://en.wikipedia.org/wiki/Akulivik_Airport#,60.8186,-78.1486
KWT,PFKW,Kwethluk Airport,Kwethluk,, Alaska, United States,http://en.wikipedia.org/wiki/Kwethluk_Airport#,60.8,-161.45
